Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-09 00:00:00+05:30,433.0631071269891,440.58034147721503,414.6931349723391,418.22772216796875,46273705,0.0,0.0
2020-06-10 00:00:00+05:30,420.36841771936116,430.82286646032634,413.4983270957207,425.59564208984375,36163051,0.0,0.0
2020-06-11 00:00:00+05:30,424.6497775305895,433.66050508730405,406.9270088170341,411.6564025878906,45562670,0.0,0.0
2020-06-12 00:00:00+05:30,388.3080987369313,410.71048904867735,387.4617801370058,406.2300109863281,47813512,0.0,0.0
2020-06-15 00:00:00+05:30,404.18889610683345,404.18889610683345,381.985621040776,387.9098205566406,39577100,0.0,0.0
2020-06-16 00:00:00+05:30,403.1434861961879,403.24305846049987,358.83653285917,379.894775390625,96186227,0.0,0.0
2020-06-17 00:00:00+05:30,375.8125364747269,396.0244576726446,373.6718394224025,387.9098205566406,56949066,0.0,0.0
2020-06-18 00:00:00+05:30,384.32543406814153,406.2797634197735,382.3341105755605,403.6412658691406,43773580,0.0,0.0
2020-06-19 00:00:00+05:30,405.7321948714076,420.46797777033095,405.7321948714076,415.2407531738281,52085319,0.0,0.0
2020-06-22 00:00:00+05:30,418.17794412335303,434.0089602166999,416.2861928341179,428.2839050292969,40454004,0.0,0.0
2020-06-23 00:00:00+05:30,428.63242510433173,443.0695218848493,428.53285284260085,441.7253723144531,30757220,0.0,0.0
2020-06-24 00:00:00+05:30,446.0564784690632,446.55430936021173,420.3684166398747,422.8077697753906,33577082,0.0,0.0
2020-06-25 00:00:00+05:30,417.18230637621247,426.84023827217123,408.5698376318795,419.87060546875,49853200,0.0,0.0
2020-06-26 00:00:00+05:30,424.15193249858044,426.89000248536706,416.18663799156485,423.0069274902344,32610915,0.0,0.0
2020-06-29 00:00:00+05:30,413.199615499613,413.9961327248156,400.6045007668424,403.0438537597656,36319455,0.0,0.0
2020-06-30 00:00:00+05:30,408.22136812860117,413.00053296725065,402.29716782729344,404.8858947753906,26951915,0.0,0.0
2020-07-01 00:00:00+05:30,408.22134608969276,435.4527029363719,404.88587291655654,431.3704833984375,53380512,0.0,0.0
2020-07-02 00:00:00+05:30,439.0868421215831,439.5846730083423,419.47229302919766,421.36407470703125,50362770,0.0,0.0
2020-07-03 00:00:00+05:30,428.1346028512513,429.7276679156426,421.8121439181544,426.5913391113281,31044457,0.0,0.0
2020-07-06 00:00:00+05:30,432.26659173756616,435.70163731893723,429.2298352095397,432.11724853515625,18424079,0.0,0.0
2020-07-07 00:00:00+05:30,431.6193800773803,447.05213761186565,424.35106126360034,445.4093017578125,37991679,0.0,0.0
2020-07-08 00:00:00+05:30,448.0478334786666,459.3983725164218,439.08687680909327,442.22320556640625,45877067,0.0,0.0
2020-07-09 00:00:00+05:30,445.9071564582466,455.01745612194384,444.1149469338747,451.78155517578125,29162679,0.0,0.0
2020-07-10 00:00:00+05:30,447.948236486056,449.4915305028377,435.1042053791327,437.69293212890625,25676354,0.0,0.0
2020-07-13 00:00:00+05:30,442.0240660016336,444.46341916803607,430.872641744636,438.1409606933594,21326370,0.0,0.0
2020-07-14 00:00:00+05:30,433.0133039118473,433.9093934406734,413.5978991181401,415.887939453125,25685579,0.0,0.0
2020-07-15 00:00:00+05:30,422.1606050784999,442.5219011331768,420.9160278229619,424.7991027832031,43250557,0.0,0.0
2020-07-16 00:00:00+05:30,430.07615387011407,434.25791546353463,416.63471871982694,432.11724853515625,30183647,0.0,0.0
2020-07-17 00:00:00+05:30,432.11721991138415,437.9916184368288,422.7580050963316,431.22113037109375,33464985,0.0,0.0
2020-07-20 00:00:00+05:30,435.8012095822734,440.879060775342,427.43762562505486,432.11724853515625,30400586,0.0,0.0
2020-07-21 00:00:00+05:30,438.0911973546144,449.0434772884798,436.59770463636005,444.2643127441406,43147019,0.0,0.0
2020-07-22 00:00:00+05:30,475.92633205290554,482.49770589469,458.10399222252227,476.8722229003906,89611937,0.0,0.0
2020-07-23 00:00:00+05:30,470.89825217023747,472.6904312245975,457.2079026613629,458.8507385253906,40249567,0.0,0.0
2020-07-24 00:00:00+05:30,454.61921161874494,454.61921161874494,439.63448238587375,443.66693115234375,30566635,0.0,0.0
2020-07-27 00:00:00+05:30,445.06084408278605,446.0565059263717,428.0350204804338,429.6778564453125,21924237,0.0,0.0
2020-07-28 00:00:00+05:30,432.1172352644538,438.09120625889324,422.5588755963131,435.15399169921875,33057573,0.0,0.0
2020-07-29 00:00:00+05:30,433.8596220630811,445.06081712495063,432.4159003232545,438.9872741699219,24404819,0.0,0.0
2020-07-30 00:00:00+05:30,439.98292245378434,443.96556946469923,422.90732947152384,424.0025634765625,26861618,0.0,0.0
2020-07-31 00:00:00+05:30,427.1389071235516,432.5652760231351,419.4722992005927,429.77740478515625,27499638,0.0,0.0
2020-08-03 00:00:00+05:30,429.72763990997856,430.0263262965662,413.8966233319099,415.5394592285156,23824107,0.0,0.0
2020-08-04 00:00:00+05:30,420.0199198263885,429.3293633659275,415.5394419032592,427.2882385253906,24746211,0.0,0.0
2020-08-05 00:00:00+05:30,437.0955284715419,444.91147964767174,431.27090088753755,433.0631103515625,36932321,0.0,0.0
2020-08-06 00:00:00+05:30,434.1085368590322,436.3985468030673,425.2471530781672,431.1215515136719,33465135,0.0,0.0
2020-08-07 00:00:00+05:30,429.57830749620365,435.104218483046,425.2969434081641,431.4202575683594,15569399,0.0,0.0
2020-08-10 00:00:00+05:30,432.1172104343074,435.10419575989016,427.43758793681997,429.22979736328125,14888044,0.0,0.0
2020-08-11 00:00:00+05:30,433.4115709766255,447.9482393870151,433.4115709766255,446.0564880371094,30469633,0.0,0.0
2020-08-12 00:00:00+05:30,442.870378523011,450.7859023809596,437.04578101133035,449.14306640625,23184137,0.0,0.0
2020-08-13 00:00:00+05:30,452.13000687862575,454.76850443982744,443.41796656368655,446.1560363769531,21885850,0.0,0.0
2020-08-14 00:00:00+05:30,449.5412989614221,449.5412989614221,423.75366463292045,433.9591979980469,36725538,0.0,0.0
2020-08-17 00:00:00+05:30,437.1951279798413,439.0868794332416,423.5047774306189,436.2492370605469,30198343,0.0,0.0
2020-08-18 00:00:00+05:30,437.5933705112016,445.3097496271557,433.41157870719024,443.86602783203125,21768516,0.0,0.0
2020-08-19 00:00:00+05:30,444.0651588061348,449.98935861692803,440.53057160199916,442.2729797363281,18127671,0.0,0.0
2020-08-20 00:00:00+05:30,436.00029441883555,439.3855384484116,431.3704731441812,433.0631103515625,16688938,0.0,0.0
2020-08-21 00:00:00+05:30,438.09118564789065,442.92015138491035,434.357453952028,438.53924560546875,25087973,0.0,0.0
2020-08-24 00:00:00+05:30,442.0738487075621,447.5002177883402,440.38121145708425,443.86602783203125,18196776,0.0,0.0
2020-08-25 00:00:00+05:30,448.99370810239685,454.42004676876394,445.16040403356203,449.8399963378906,26273592,0.0,0.0
2020-08-26 00:00:00+05:30,450.0391371880214,462.7835961755543,447.0521517642071,461.33990478515625,25914508,0.0,0.0
2020-08-27 00:00:00+05:30,461.9870755908269,472.44152449967106,461.9870755908269,470.997802734375,19544214,0.0,0.0
2020-08-28 00:00:00+05:30,474.38307358310516,510.7744999750082,473.9847845576264,506.9909973144531,59179945,0.0,0.0
2020-08-31 00:00:00+05:30,522.1748453502454,531.534029847205,484.19032321306753,494.5950012207031,55830536,0.0,0.0
2020-09-01 00:00:00+05:30,492.9023391162475,501.21612083838545,477.5691541831584,483.5929260253906,33276725,0.0,0.0
2020-09-02 00:00:00+05:30,484.88731081731606,485.83320170912515,470.051955639368,482.298583984375,20750575,0.0,0.0
2020-09-03 00:00:00+05:30,486.2812204757672,487.82451450777387,471.0476069823033,472.88958740234375,14045705,0.0,0.0
2020-09-04 00:00:00+05:30,466.96537052777035,470.89824667669484,450.63652356289833,453.2252502441406,29405304,0.0,0.0
2020-09-07 00:00:00+05:30,455.0174457819013,465.1234070455341,448.69498723065146,456.7100830078125,25967554,0.0,0.0
2020-09-08 00:00:00+05:30,457.8052895461941,460.39401633750015,439.33577506577575,442.4223327636719,21052285,0.0,0.0
2020-09-09 00:00:00+05:30,437.99161886635034,441.42666422355006,423.15626415307975,429.379150390625,31657672,0.0,0.0
2020-09-10 00:00:00+05:30,434.5566219704705,446.7534795034086,428.8813373316812,444.9114990234375,34434841,0.0,0.0
2020-09-11 00:00:00+05:30,444.06514247109124,447.8984463026433,437.34442562875967,445.25994873046875,18620781,0.0,0.0
2020-09-14 00:00:00+05:30,450.0391024014921,453.02608759442234,436.09983816781755,438.6387634277344,17622727,0.0,0.0
2020-09-15 00:00:00+05:30,439.136636437378,449.93957333227576,434.0089841077814,447.5997619628906,17328721,0.0,0.0
2020-09-16 00:00:00+05:30,447.5997422033704,448.64520530618785,438.0911843338355,444.0651550292969,20016188,0.0,0.0
2020-09-17 00:00:00+05:30,439.0370848898878,444.5132248151559,436.59770131455724,440.9786071777344,14306232,0.0,0.0
2020-09-18 00:00:00+05:30,442.6214727919513,447.35086668126326,434.1583468847615,441.42669677734375,20809690,0.0,0.0
2020-09-21 00:00:00+05:30,441.07817596362486,442.0738377603825,418.7255564723417,421.513427734375,19013877,0.0,0.0
2020-09-22 00:00:00+05:30,422.1605876441141,424.7990852398527,404.5373622794247,410.212646484375,27558176,0.0,0.0
2020-09-23 00:00:00+05:30,416.2862107139935,421.06537526945556,404.3382689401512,417.9290466308594,18612700,0.0,0.0
2020-09-24 00:00:00+05:30,412.2040145343895,412.50270094157077,399.40975341685197,400.7041320800781,21177182,0.0,0.0
2020-09-25 00:00:00+05:30,405.73218568952376,414.89228645303075,398.4140653429944,413.2494201660156,20460096,0.0,0.0
2020-09-28 00:00:00+05:30,418.1779328000498,438.68857081918446,416.2363802436898,437.34442138671875,19387091,0.0,0.0
2020-09-29 00:00:00+05:30,440.48078988373203,441.37687945851343,422.9571355044577,424.9982604980469,19996904,0.0,0.0
2020-09-30 00:00:00+05:30,425.14758104082586,426.2428150783898,416.9333713368755,422.8077697753906,18485278,0.0,0.0
2020-10-01 00:00:00+05:30,428.33374196601363,443.3682116610249,425.5458705422613,441.7751770019531,21083211,0.0,0.0
2020-10-05 00:00:00+05:30,442.1236333041511,454.4698645792695,437.145324043277,442.22320556640625,24252318,0.0,0.0
2020-10-06 00:00:00+05:30,447.5499976211695,450.7361276670973,440.779509255058,447.6993408203125,19387351,0.0,0.0
2020-10-07 00:00:00+05:30,445.06082582276053,453.97201111131784,441.57600951318636,451.1343688964844,19873734,0.0,0.0
2020-10-08 00:00:00+05:30,453.57373480016054,459.6472780441849,445.309753759811,449.9395751953125,20909290,0.0,0.0
2020-10-09 00:00:00+05:30,451.33348894933073,467.7619089100768,448.19716030658935,466.0195007324219,28048230,0.0,0.0
2020-10-12 00:00:00+05:30,471.4458665114183,477.9176682692308,460.29444209772805,465.9697265625,21261504,0.0,0.0
2020-10-13 00:00:00+05:30,463.87885157531355,470.9480568138273,457.75553725191776,459.3486022949219,15582492,0.0,0.0
2020-10-14 00:00:00+05:30,456.0130819594811,472.59084403664787,452.03043495546814,469.25537109375,13984621,0.0,0.0
2020-10-15 00:00:00+05:30,471.3463058116832,479.85923271759214,458.00444332237333,460.5931701660156,28971494,0.0,0.0
2020-10-16 00:00:00+05:30,463.13206858598875,473.43717403476046,460.9914018466753,470.3506164550781,16288157,0.0,0.0
2020-10-19 00:00:00+05:30,474.98044610608855,493.74867697760044,474.18392882591496,490.8114929199219,28131936,0.0,0.0
2020-10-20 00:00:00+05:30,483.74229274777264,496.48675166375125,482.9955463960117,491.8071594238281,21376064,0.0,0.0
2020-10-21 00:00:00+05:30,494.744348210705,505.2983694929147,484.4890437031503,499.2746276855469,27029535,0.0,0.0
2020-10-22 00:00:00+05:30,493.84829001687046,510.77454189244867,493.4998022835708,508.08624267578125,30022336,0.0,0.0
2020-10-23 00:00:00+05:30,511.67061035153165,513.2636448829809,502.31136536074456,504.9996643066406,18810262,0.0,0.0
2020-10-26 00:00:00+05:30,506.04513326132667,507.6381982920645,488.77039415510257,491.20977783203125,17446937,0.0,0.0
2020-10-27 00:00:00+05:30,491.8569149041279,510.0277422259909,480.5561477255485,505.895751953125,24239860,0.0,0.0
2020-10-28 00:00:00+05:30,508.58404130822197,515.2549876012894,491.35910411833106,502.5105285644531,30343575,0.0,0.0
2020-10-29 00:00:00+05:30,503.80486522551524,514.1099404333426,487.2271025159817,491.70758056640625,50934336,0.0,0.0
2020-10-30 00:00:00+05:30,492.85258832437734,499.37416092489804,479.51072635384566,490.3634338378906,23140833,0.0,0.0
2020-11-02 00:00:00+05:30,494.6945384355362,529.3933559298896,492.95213040166806,520.3826293945312,37597227,0.0,0.0
2020-11-03 00:00:00+05:30,522.7224340839767,534.6703754344677,521.7267723047692,531.832763671875,25991938,0.0,0.0
2020-11-04 00:00:00+05:30,522.8219944648524,531.5340353413784,508.7831871891147,522.871826171875,28905623,0.0,0.0
2020-11-05 00:00:00+05:30,532.5795127943696,540.146518047812,525.2613622166596,536.9603881835938,23728389,0.0,0.0
2020-11-06 00:00:00+05:30,536.4127948727539,543.6313429244059,528.8955604351085,539.3997802734375,22256961,0.0,0.0
