Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2020-06-09 00:00:00+05:30,559.065930180309,570.2954451457827,545.282089549879,547.3062744140625,15219451,0.0,0.0,,,,,,,,
2020-06-10 00:00:00+05:30,550.3908266852034,555.2103432249114,542.7277893933896,546.631591796875,19489440,0.0,0.0,,,,,,,,
2020-06-11 00:00:00+05:30,549.4268917245579,553.0897480584297,526.967862031899,531.9319458007812,27803048,0.0,0.0,,,,,,,,
2020-06-12 00:00:00+05:30,520.5096527518356,541.7155833646306,520.5096527518356,539.8841552734375,19224358,0.0,0.0,,,,,,,,
2020-06-15 00:00:00+05:30,535.9321976492364,543.4024779826445,529.1848747388968,530.823486328125,13838935,0.0,0.0,,,,,,,,
2020-06-16 00:00:00+05:30,537.8599680621429,539.1130662074497,517.617940754185,525.2327880859375,19430678,0.0,0.0,,,,,,,,
2020-06-17 00:00:00+05:30,527.1124390226685,545.0893368960953,521.4735869135767,543.11328125,20916747,0.0,0.0,,,,,,,,
2020-06-18 00:00:00+05:30,543.8844898104418,552.2222959995603,538.05288035766,540.6553955078125,19692591,0.0,0.0,,,,,,,,
2020-06-19 00:00:00+05:30,541.6192471253657,557.3309546224699,540.751722179295,551.836669921875,41924711,0.0,0.0,,,,,,,,
2020-06-22 00:00:00+05:30,555.0176025192036,566.777259176767,549.8125125190875,560.078125,12954502,0.0,0.0,,,,,,,,
2020-06-23 00:00:00+05:30,560.0780529172351,563.4999033248819,553.619865437178,557.9092407226562,9944839,0.0,0.0,,,,,,,,
2020-06-24 00:00:00+05:30,560.0298127473555,560.9937759111484,534.9682689081332,537.2334594726562,12619809,0.0,0.0,,,,,,,,
2020-06-25 00:00:00+05:30,533.9080188140458,543.3542949702834,530.1487840197562,538.8239135742188,15881470,0.0,0.0,,,,,,,,
2020-06-26 00:00:00+05:30,539.7877665787772,545.9567590080205,537.0406244947167,540.17333984375,11317405,0.0,0.0,,,,,,,,
2020-06-29 00:00:00+05:30,538.7275487096854,548.4148308976012,531.3054572764665,546.631591796875,13162970,0.0,0.0,,,,,51.626417909377665,,,
2020-06-30 00:00:00+05:30,551.354716369574,556.1742327901953,537.2816804719364,539.6432495117188,13182057,0.0,0.0,,,,,46.513047639244135,,,
2020-07-01 00:00:00+05:30,554.2464155568739,554.2464155568739,538.1491950596816,539.9324340820312,13894655,0.0,0.0,,,,,46.748095350818524,,,
2020-07-02 00:00:00+05:30,544.4145659203647,546.5351890652756,537.4744264508081,538.2937622070312,13795692,0.0,0.0,,,,,45.52719386227567,,,
2020-07-03 00:00:00+05:30,541.5228810630399,562.3914896022908,540.3661611297905,560.463623046875,21005887,0.0,0.0,,,,,60.541691766548894,,,
2020-07-06 00:00:00+05:30,566.3916308537065,568.0303023273307,554.2945912223397,555.7886352539062,16114629,0.0,0.0,543.6193481445313,,543.6193481445313,,56.97537082826503,,,
2020-07-07 00:00:00+05:30,558.1019577272189,561.5720569919329,545.619406029902,546.6796875,12759442,0.0,0.0,543.5880187988281,,543.9108090355282,,50.70762272116674,,,
2020-07-08 00:00:00+05:30,551.3547564416406,553.2825631500008,538.8239529005161,541.0409545898438,9581306,0.0,0.0,543.3084869384766,,543.6374895645107,,47.242971094897506,,,
2020-07-09 00:00:00+05:30,543.6434182230545,549.6678435849427,540.0770001248139,548.1256103515625,8611659,0.0,0.0,544.1181701660156,,544.064929639468,,51.70761559412861,,,
2020-07-10 00:00:00+05:30,548.5594285568887,558.1020838172494,545.2339559680726,553.957275390625,13532330,0.0,0.0,544.821826171875,,545.0070578062449,,55.07760082685041,,,
2020-07-13 00:00:00+05:30,553.7644495645724,567.7411064897831,549.4268849819548,565.6204833984375,16660491,0.0,0.0,546.5616760253906,,546.9702411959776,,60.9472377726905,,,
2020-07-14 00:00:00+05:30,563.4036030409702,575.2596381613102,557.6683122067301,568.0785522460938,32935464,0.0,0.0,548.7039642333984,,548.9805565340838,,62.0720206791457,6.677130746038301,,
2020-07-15 00:00:00+05:30,567.6928977597227,567.6928977597227,539.4503899356037,543.2578735351562,20062926,0.0,0.0,548.7111938476562,,548.4355391056146,,47.26777188975796,5.4314736813740865,,
2020-07-16 00:00:00+05:30,545.4748760953402,545.7640710646776,533.3296463716671,542.4385986328125,11528871,0.0,0.0,548.8003540039062,,547.8644019177286,,46.8704066314265,4.328279137859113,,
2020-07-17 00:00:00+05:30,542.775899835336,553.1860780258188,541.4746125773327,546.2941284179688,12189475,0.0,0.0,548.523226928711,,547.7148520606086,,49.04150955601743,3.7221914397574665,,
2020-07-20 00:00:00+05:30,550.3907899758261,561.4757372146033,547.1135069600532,554.9693603515625,9789671,0.0,0.0,548.267788696289,,548.405757612128,,53.63281673236262,3.8969595634146117,,
2020-07-21 00:00:00+05:30,559.065963311229,562.7288199010287,545.9086410407613,547.2581176757812,12005925,0.0,0.0,547.7352325439454,,548.2964585705712,,49.374387123295385,3.3743344945546596,,
2020-07-22 00:00:00+05:30,547.4990732103876,554.7283474448947,542.4867404457303,548.6075439453125,11034525,0.0,0.0,548.3039367675781,,548.326085749118,,50.120746993504575,3.034062994931219,,
2020-07-23 00:00:00+05:30,549.4269195266271,554.9693934768375,543.64343978273,546.7279663085938,9718786,0.0,0.0,548.6991394042968,,548.1738838976395,,49.03634118081617,2.5829544815286454,,
2020-07-24 00:00:00+05:30,544.6074077407382,546.9207277342099,535.353888019728,539.2576904296875,9960443,0.0,0.0,548.6533569335937,,547.3247226149774,,44.88020132634021,1.604167063519526,-2.2460055590335437,3.8501726225530697
2020-07-27 00:00:00+05:30,538.0528089029921,543.4024659555367,524.5099142753113,539.3058471679688,10895560,0.0,0.0,548.2870697021484,,546.5610201914528,,44.912615082291886,0.8228712813694301,-2.4218410729469118,3.244712354316342
2020-07-28 00:00:00+05:30,538.3419439731836,553.5235100922039,535.25747754254,544.2218017578125,14210206,0.0,0.0,548.5159973144531,,546.3382374834871,,48.25766961301057,0.5935234275200401,-2.1209511414370414,2.7144745689570815
2020-07-29 00:00:00+05:30,544.8482630651993,548.6074973351101,540.0287473183317,545.7639770507812,9979767,0.0,0.0,548.8075744628907,,546.2835460137055,,49.29780147240834,0.5300936687863214,-1.7475047201366083,2.2775983889229297
2020-07-30 00:00:00+05:30,555.2103114390306,559.4996869074814,523.4495733934225,532.7512817382812,45326361,0.0,0.0,548.5304504394531,,544.9947589398556,,41.683578158237765,-0.5636927331422612,-2.2730328976521528,1.7093401645098916
2020-07-31 00:00:00+05:30,531.0163071853093,539.1131675804176,526.5823635814236,534.8237915039062,13917435,0.0,0.0,547.2484588623047,,544.0260953745271,,43.1886160539224,-1.2488956281858918,-2.366588634156627,1.1176930059707348
2020-08-03 00:00:00+05:30,534.486310290159,536.4141167189293,526.678646304219,527.5943603515625,9392745,0.0,0.0,545.8387451171875,,542.461168229483,,39.37153695916411,-2.3482098330002827,-2.7727222711768142,0.42451243817653134
2020-08-04 00:00:00+05:30,528.2209722140105,533.3778727123921,526.1485382185837,529.1848754882812,12035116,0.0,0.0,544.9640045166016,,541.1967593969875,,40.61506763059972,-3.0558569645211264,-2.7842955221581263,-0.27156144236300017
