Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2020-06-09 00:00:00+05:30,715.1493444991772,725.5537113523317,702.6366446029118,704.5387573242188,25857161,0.0,0.0,,,,,,,,
2020-06-10 00:00:00+05:30,707.2658993411555,723.9724738217406,705.8680019216532,720.5807495117188,22132647,0.0,0.0,,,,,,,,
2020-06-11 00:00:00+05:30,717.7619219756117,718.6556646410608,701.720017033279,704.7908935546875,20385805,0.0,0.0,,,,,,,,
2020-06-12 00:00:00+05:30,687.5114063915405,730.1371232865966,686.1363617565008,728.2120971679688,38548899,0.0,0.0,,,,,,,,
2020-06-15 00:00:00+05:30,717.3035576800077,745.6977679993612,715.5160118221344,740.0143432617188,53107403,0.0,0.0,,,,,,,,
2020-06-16 00:00:00+05:30,753.0541736939889,755.5979213481439,726.607842128892,741.4581298828125,51187003,0.0,0.0,,,,,,,,
2020-06-17 00:00:00+05:30,737.126798437559,749.5936718861021,734.3080296522494,740.3810424804688,41782053,0.0,0.0,,,,,,,,
2020-06-18 00:00:00+05:30,736.5538845034409,763.1376357944172,735.9121889358518,758.9667358398438,40471557,0.0,0.0,,,,,,,,
2020-06-19 00:00:00+05:30,765.4293191034924,819.8802115900712,761.7626345851944,806.405029296875,105804173,0.0,0.0,,,,,,,,
2020-06-22 00:00:00+05:30,812.821817688508,826.9386957903213,795.221501336061,800.33203125,60198705,0.0,0.0,,,,,,,,
2020-06-23 00:00:00+05:30,802.0965515637878,808.3987581089077,786.558803117859,788.7588500976562,37962078,0.0,0.0,,,,,,,,
2020-06-24 00:00:00+05:30,795.6339944708026,812.5009616106306,784.5421661195795,791.9443359375,51586221,0.0,0.0,,,,,,,,
2020-06-25 00:00:00+05:30,791.5547500011522,801.6382689199662,785.1608896247246,787.3838500976562,39679374,0.0,0.0,,,,,,,,
2020-06-26 00:00:00+05:30,792.3798250966927,803.0133256434765,786.9713607295414,798.2694702148438,30921913,0.0,0.0,,,,,,,,
2020-06-29 00:00:00+05:30,792.0360349261368,797.3986117412577,786.3067836015472,789.7901611328125,25621946,0.0,0.0,,,,,70.44904359595988,,,
2020-06-30 00:00:00+05:30,796.1382601386654,797.9715722194718,777.139984805317,781.058837890625,30276420,0.0,0.0,,,,,64.86741393618516,,,
2020-07-01 00:00:00+05:30,788.3464288805136,801.6383049608165,782.8692242425569,796.4132080078125,28464103,0.0,0.0,,,,,69.45112982392871,,,
2020-07-02 00:00:00+05:30,798.8882421626248,810.1634381341315,795.2444103494618,806.8404541015625,28789533,0.0,0.0,,,,,72.11213176692111,,,
2020-07-03 00:00:00+05:30,815.7551405202992,821.8053003180818,810.3467368945963,819.4677124023438,29434266,0.0,0.0,,,,,74.95699035782177,,,
